TEST BATCH;INSTANCE;NUMBER CUSTOMERS;GAMMAT;DEVIATIONT;RUNTIME;RESULT;RESULT DESCRIPTION;INCUMBENT;BEST BOUND;MIP ABSOLUTE GAP;MIP RELATIVE GAP
D;RC205;25;5;0.25;29.72;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;556.1;556.1;0;0
D;RC206;25;5;0.25;1076.38;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;515.5;515.5;1.13687E-13;0
D;RC207;25;5;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;492;361.0450574;130.9549426;0.2661
D;RC208;25;5;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;432.8;253.3915525;179.4084475;0.4145
D;C101;25;5;0.5;0.78;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;311;311;0;0
D;C102;25;5;0.5;2754.38;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;317.7;317.7;5.68434E-14;0
D;C103;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;283.9;250.5036223;33.39637771;0.1173
D;C104;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;321.1;261.0995608;60.00043925;0.1869
D;C105;25;5;0.5;2.92;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;294.9;294.9;0;0
D;C106;25;5;0.5;1.59;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;361.5;361.5;0;0
D;C107;25;5;0.5;4.18;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;287.4;287.4;0;0
D;C108;25;5;0.5;58.46;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;324.9;324.9;0;0
D;C109;25;5;0.5;594.22;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;282.2;282.2;0;0
D;C201;25;5;0.5;1.88;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;360.3;360.3;5.68434E-14;0
D;C202;25;5;0.5;86.12;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;356.2;356.2;5.68434E-14;0
D;C203;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;339.9;290.9029411;48.99705886;0.1439
D;C204;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;367.6;282.1666667;85.43333333;0.2323
D;C205;25;5;0.5;3.55;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;350.4;350.4;0;0
D;C206;25;5;0.5;6.22;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;349.3;349.3;0;0
D;C207;25;5;0.5;97.41;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;341.8;341.8;1.13687E-13;0
D;C208;25;5;0.5;188.87;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;314.4;314.4;5.68434E-14;0
D;R101;25;5;0.5;0.05;INFEASIBLE;Model was proven to be infeasible.;;;;
D;R102;25;5;0.5;0.22;INFEASIBLE;Model was proven to be infeasible.;;;;
D;R103;25;5;0.5;0.34;INFEASIBLE;Model was proven to be infeasible.;;;;
D;R104;25;5;0.5;0.4;INFEASIBLE;Model was proven to be infeasible.;;;;
D;R105;25;5;0.5;1.44;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;762;762;1.13687E-13;0
D;R106;25;5;0.5;67.7;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;635.3;635.3;0;0
D;R107;25;5;0.5;1805.52;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;660.7;660.7;0;0
D;R108;25;5;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;630.3;540.3435493;89.9564507;0.1426
D;R109;25;5;0.5;13.55;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;685.1;685.1;0;0
D;R110;25;5;0.5;315.93;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;613.7;613.7;1.13687E-13;0
D;R111;25;5;0.5;1040.99;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;638.7;638.7;0;0
D;R112;25;5;0.5;3600.12;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;604.3;458.4607283;145.8392717;0.2413
D;R201;25;5;0.5;3.36;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;658.4;658.4;2.27374E-13;0
D;R202;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;534.5;500.8426255;33.65737453;0.0629
D;R203;25;5;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;571.4;517.7416369;53.65836308;0.0938
D;R204;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;523.6;444.6346564;78.96534355;0.1507
D;R205;25;5;0.5;41.52;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;562.9;562.9;1.13687E-13;0
D;R206;25;5;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;535.8;522.3221824;13.47781759;0.025
D;R207;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;541.4;471.4236858;69.97631421;0.1291
D;R208;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;435;411.9221832;23.07781681;0.0529
D;R209;25;5;0.5;121.25;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;514.9;514.9;0;0
D;R210;25;5;0.5;515.72;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;547.2;547.2;0;0
D;R211;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;499;413.9758475;85.02415254;0.1703
D;RC101;25;5;0.5;1.02;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;662;662;2.27374E-13;0
D;RC102;25;5;0.5;92;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;584.2;584.2;1.13687E-13;0
D;RC103;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;577.4;549.1628712;28.2371288;0.0488
D;RC104;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;594.9;448.4982143;146.4017857;0.2461
D;RC105;25;5;0.5;0.11;INFEASIBLE;Model was proven to be infeasible.;;;;
D;RC106;25;5;0.5;134.69;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;0;0
D;RC107;25;5;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;469.2;414.8842447;54.31575526;0.1157
D;RC108;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;525.6;455.9666667;69.63333333;0.1324
D;RC201;25;5;0.5;3.46;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;579.6;579.6;0;0
D;RC202;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.3;484.8208668;78.47913323;0.1392
D;RC203;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;511.6;296.0497391;215.5502609;0.4212
D;RC204;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;425.2;269.4035443;155.7964557;0.3662
D;RC205;25;5;0.5;21.45;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;559;559;0;0
D;RC206;25;5;0.5;2434.96;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;519.1;519.1;0;0
D;RC207;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;497.3;362.3784485;134.9215515;0.2713
D;RC208;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;417.9;257.8446106;160.0553894;0.3829
D;C101;25;10;0.1;1.05;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;303.2;303.2;0;0
D;C102;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;288.7;286.8935533;1.806446698;0.0062
D;C103;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;272.7;246.0096685;26.69033146;0.0975
D;C104;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;299.9;233.8522936;66.04770638;0.2201
D;C105;25;10;0.1;2.89;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;279.2;279.2;5.68434E-14;0
D;C106;25;10;0.1;1.69;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;323.8;323.8;5.68434E-14;0
D;C107;25;10;0.1;2.79;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;287.4;287.4;0;0
D;C108;25;10;0.1;177.72;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;322.8;322.8;0;0
D;C109;25;10;0.1;578.97;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;281.7;281.7;0;0
D;C201;25;10;0.1;1.77;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;360.3;360.3;0;0
D;C202;25;10;0.1;228.1;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;356.2;356.2;1.13687E-13;0
D;C203;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;340.3;283.2150876;57.08491236;0.1675
D;C204;25;10;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;359.3;278;81.3;0.2263
D;C205;25;10;0.1;4.09;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;350.4;350.4;0;0
D;C206;25;10;0.1;7.41;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;349.3;349.3;0;0
D;C207;25;10;0.1;197.45;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;341.8;341.8;0;0
D;C208;25;10;0.1;258.28;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;314.4;314.4;0;0
D;R101;25;10;0.1;1.12;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;846.3;846.3;0;0
D;R102;25;10;0.1;118.66;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;706.2;706.2;1.13687E-13;0
D;R103;25;10;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;587.6;562.2610166;25.33898342;0.0431
D;R104;25;10;0.1;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;575.4;514.8150435;60.58495646;0.1051
D;R105;25;10;0.1;2.34;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;673.7;673.7;1.13687E-13;0
D;R106;25;10;0.1;337.43;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;597;597;0;0
D;R107;25;10;0.1;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;605.1;547.1071071;57.99289285;0.0957
D;R108;25;10;0.1;3600.48;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.7;510.5385941;53.16140587;0.0942
D;R109;25;10;0.1;47.18;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;618.5;618.5;0;0
D;R110;25;10;0.1;3600.1;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;606;539.6232828;66.37671719;0.1094
D;R111;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;597.2;559.857097;37.34290304;0.0625
D;R112;25;10;0.1;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;575.3;441.797499;133.502501;0.2321
D;R201;25;10;0.1;3.45;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;645.8;645.8;1.13687E-13;0
D;R202;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;521.6;514.2506881;7.349311876;0.014
D;R203;25;10;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;578.4;505.3525108;73.0474892;0.1262
D;R204;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;527.9;442.2038399;85.69616006;0.1622
D;R205;25;10;0.1;85.62;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;562.9;562.9;0;0
D;R206;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;537.2;513.7666667;23.43333333;0.0436
D;R207;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;553.9;462.0720719;91.82792814;0.1657
D;R208;25;10;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;435;407.7975057;27.20249432;0.0625
D;R209;25;10;0.1;110.29;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;503.8;503.8;0;0
D;R210;25;10;0.1;927.9;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;547.2;547.2;0;0
D;R211;25;10;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;501;404.8312941;96.1687059;0.1918
